N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
57, 52, 109, Te, -67715.390, 4.382, 8319.330, 0.040, 0
56, 53, 109, I, -57673.183, 5.721, 8220.022, 0.052, 0
55, 54, 109, Xe, -46169.627, 300.108, 8107.307, 2.753, 0
70, 40, 110, Zr, -42886, 596, 8177, 5, 1
69, 41, 110, Nb, -52136, 196, 8254, 2, 1
68, 42, 110, Mo, -64549.112, 24.323, 8359.413, 0.221, 0
67, 43, 110, Tc, -71032.441, 9.517, 8411.240, 0.087, 0
66, 44, 110, Ru, -80070.575, 8.944, 8486.293, 0.081, 0
65, 45, 110, Rh, -82828.978, 17.807, 8504.257, 0.162, 0
64, 46, 110, Pd, -88331.527, 0.694, 8547.168, 0.006, 0
63, 47, 110, Ag, -87457.761, 1.309, 8532.112, 0.012, 0
62, 48, 110, Cd, -90348.765, 0.564, 8551.282, 0.005, 0
61, 49, 110, In, -86470.765, 11.561, 8508.915, 0.105, 0
60, 50, 110, Sn, -85841.983, 13.777, 8496.087, 0.125, 0
59, 51, 110, Sb, -77449.733, 5.962, 8412.681, 0.054, 0
58, 52, 110, Te, -72229.823, 6.575, 8358.115, 0.060, 0
57, 53, 110, I, -60464.175, 50.552, 8244.043, 0.460, 0
56, 54, 110, Xe, -51918.586, 101.107, 8159.243, 0.919, 0
71, 40, 111, Zr, -37560, 700, 8128, 6, 1
70, 41, 111, Nb, -48875, 298, 8223, 3, 1
69, 42, 111, Mo, -59937.674, 12.593, 8315.273, 0.113, 0
68, 43, 111, Tc, -69022.535, 10.600, 8390.071, 0.095, 0
67, 44, 111, Ru, -76783.184, 9.702, 8452.938, 0.087, 0
66, 45, 111, Rh, -82304.658, 6.851, 8495.633, 0.062, 0
65, 46, 111, Pd, -85986.510, 0.801, 8521.755, 0.007, 0
64, 47, 111, Ag, -88216.279, 1.523, 8534.795, 0.014, 0
63, 48, 111, Cd, -89253.079, 0.564, 8537.087, 0.005, 0
62, 49, 111, In, -88390.901, 3.510, 8522.271, 0.032, 0
61, 50, 111, Sn, -85939.518, 5.359, 8493.139, 0.048, 0
60, 51, 111, Sb, -80836.736, 8.849, 8440.119, 0.080, 0
59, 52, 111, Te, -73587.477, 6.427, 8367.763, 0.058, 0
58, 53, 111, I, -64953.808, 4.754, 8282.934, 0.043, 0
57, 54, 111, Xe, -54392.537, 86.646, 8180.739, 0.781, 0
72, 40, 112, Zr, -33810, 700, 8094, 6, 1
71, 41, 112, Nb, -44274, 298, 8180, 3, 1
70, 42, 112, Mo, -57464, 196, 8291, 2, 1
69, 43, 112, Tc, -65255.055, 5.621, 8353.586, 0.050, 0
68, 44, 112, Ru, -75628.711, 9.620, 8439.223, 0.086, 0
67, 45, 112, Rh, -79732.885, 44.085, 8468.882, 0.394, 0
66, 46, 112, Pd, -86321.830, 6.545, 8520.727, 0.058, 0
65, 47, 112, Ag, -86583.717, 2.422, 8516.080, 0.022, 0
64, 48, 112, Cd, -90575.805, 0.555, 8544.738, 0.005, 0
63, 49, 112, In, -87991.071, 4.279, 8514.675, 0.038, 0
62, 50, 112, Sn, -88655.990, 0.573, 8513.627, 0.005, 0
61, 51, 112, Sb, -81598.964, 17.829, 8443.632, 0.159, 0
60, 52, 112, Te, -77567.508, 8.383, 8400.652, 0.075, 0
59, 53, 112, I, -67063.329, 10.246, 8299.879, 0.091, 0
58, 54, 112, Xe, -60026.421, 8.283, 8230.065, 0.074, 0
57, 55, 112, Cs, -46287.280, 86.742, 8100.408, 0.774, 0
72, 41, 113, Nb, -40511, 401, 8146, 4, 1
71, 42, 113, Mo, -52769, 298, 8248, 3, 1
70, 43, 113, Tc, -62811.539, 3.353, 8329.464, 0.030, 0
69, 44, 113, Ru, -71870.352, 36.467, 8402.707, 0.323, 0
68, 45, 113, Rh, -78767.745, 7.130, 8456.823, 0.063, 0
67, 46, 113, Pd, -83591.301, 6.946, 8492.586, 0.061, 0
66, 47, 113, Ag, -87026.789, 16.646, 8516.065, 0.147, 0
65, 48, 113, Cd, -89043.251, 0.415, 8526.986, 0.004, 0
64, 49, 113, In, -89365.821, 0.852, 8522.917, 0.008, 0
63, 50, 113, Sn, -88328.240, 1.642, 8506.812, 0.015, 0
62, 51, 113, Sb, -84417.076, 17.199, 8465.276, 0.152, 0
61, 52, 113, Te, -78347.029, 27.945, 8404.636, 0.247, 0
60, 53, 113, I, -71119.507, 8.011, 8333.752, 0.071, 0
59, 54, 113, Xe, -62203.632, 6.839, 8247.927, 0.061, 0
58, 55, 113, Cs, -51763.919, 8.669, 8148.617, 0.077, 0
73, 41, 114, Nb, -35387, 503, 8100, 4, 1
72, 42, 114, Mo, -49807, 298, 8220, 3, 1
71, 43, 114, Tc, -58768, 101, 8292, 1, 1
70, 44, 114, Ru, -70222.022, 3.552, 8385.341, 0.031, 0
69, 45, 114, Rh, -75713.421, 71.561, 8426.649, 0.628, 0
68, 46, 114, Pd, -83491.154, 6.946, 8488.012, 0.061, 0
67, 47, 114, Ag, -84930.799, 4.564, 8493.778, 0.040, 0
66, 48, 114, Cd, -90014.842, 0.401, 8531.512, 0.004, 0
65, 49, 114, In, -88568.397, 0.875, 8511.961, 0.008, 0
64, 50, 114, Sn, -90557.336, 0.971, 8522.545, 0.009, 0
63, 51, 114, Sb, -84495.645, 21.841, 8462.510, 0.192, 0
62, 52, 114, Te, -81888.569, 27.945, 8432.778, 0.245, 0
61, 53, 114, I, -72796, 298, 8346, 3, 1
60, 54, 114, Xe, -67085.889, 11.178, 8289.205, 0.098, 0
59, 55, 114, Cs, -54682.260, 71.102, 8173.538, 0.624, 0
58, 56, 114, Ba, -45959.505, 109.276, 8090.160, 0.959, 0
74, 41, 115, Nb, -31354, 503, 8065, 4, 1
73, 42, 115, Mo, -44749, 401, 8175, 3, 1
72, 43, 115, Tc, -55908, 196, 8265, 2, 1
71, 44, 115, Ru, -66303.837, 66.352, 8348.540, 0.577, 0
70, 45, 115, Rh, -74229.276, 7.306, 8410.654, 0.064, 0
69, 46, 115, Pd, -80426.583, 13.546, 8457.740, 0.118, 0
68, 47, 115, Ag, -84982.661, 18.268, 8490.555, 0.159, 0
67, 48, 115, Cd, -88084.389, 0.713, 8510.724, 0.006, 0
66, 49, 115, In, -89536.343, 0.012, 8516.546, 0.000, 0
65, 50, 115, Sn, -90033.833, 0.015, 8514.069, 0.000, 0
64, 51, 115, Sb, -87003.403, 16.025, 8480.915, 0.139, 0
63, 52, 115, Te, -82062.759, 27.945, 8431.150, 0.243, 0
62, 53, 115, I, -76337.796, 28.876, 8374.564, 0.251, 0
61, 54, 115, Xe, -68656.747, 12.109, 8300.970, 0.105, 0
60, 55, 115, Cs, -59699, 298, 8216, 3, 1
59, 56, 115, Ba, -49025, 503, 8117, 4, 1
74, 42, 116, Mo, -41500, 500, 8146, 4, 1
73, 43, 116, Tc, -51456, 298, 8225, 3, 1
72, 44, 116, Ru, -64068.907, 3.726, 8326.883, 0.032, 0
71, 45, 116, Rh, -70739.025, 70.680, 8377.640, 0.609, 0
70, 46, 116, Pd, -79831.849, 7.133, 8449.282, 0.061, 0
69, 47, 116, Ag, -82542.653, 3.260, 8465.906, 0.028, 0
68, 48, 116, Cd, -88712.556, 0.160, 8512.351, 0.001, 0
67, 49, 116, In, -88249.746, 0.220, 8501.617, 0.002, 0
66, 50, 116, Sn, -91525.995, 0.096, 8523.116, 0.001, 0
65, 51, 116, Sb, -86821.654, 5.168, 8475.817, 0.045, 0
64, 52, 116, Te, -85268.961, 27.945, 8455.687, 0.241, 0
63, 53, 116, I, -77492.236, 96.592, 8381.902, 0.833, 0
62, 54, 116, Xe, -73046.723, 13.041, 8336.834, 0.112, 0
61, 55, 116, Cs, -62063, 100, 8235, 1, 1
60, 56, 116, Ba, -54697, 298, 8165, 3, 1
59, 57, 116, La, -40702, 218, 8038, 2, 1
75, 42, 117, Mo, -36170, 500, 8100, 4, 1
74, 43, 117, Tc, -48382, 401, 8197, 3, 1
73, 44, 117, Ru, -59519.672, 585.444, 8285.816, 5.004, 0
72, 45, 117, Rh, -68897.589, 8.893, 8359.283, 0.076, 0
71, 46, 117, Pd, -76424.685, 7.253, 8416.930, 0.062, 0
70, 47, 117, Ag, -82182.050, 13.572, 8459.452, 0.116, 0
69, 48, 117, Cd, -86418.465, 1.013, 8488.974, 0.009, 0
68, 49, 117, In, -88943.073, 4.881, 8503.865, 0.042, 0
67, 50, 117, Sn, -90397.782, 0.483, 8509.612, 0.004, 0
66, 51, 117, Sb, -88639.564, 8.437, 8487.897, 0.072, 0
65, 52, 117, Te, -85095.425, 13.456, 8450.919, 0.115, 0
64, 53, 117, I, -80436.079, 26.196, 8404.409, 0.224, 0
63, 54, 117, Xe, -74185.336, 10.378, 8344.297, 0.089, 0
62, 55, 117, Cs, -66493.091, 62.410, 8271.864, 0.533, 0
61, 56, 117, Ba, -57621.687, 192.498, 8189.354, 1.645, 0
60, 57, 117, La, -46588, 298, 8088, 3, 1
75, 43, 118, Tc, -43790, 401, 8157, 3, 1
74, 44, 118, Ru, -57259, 298, 8265, 3, 1
73, 45, 118, Rh, -64887.678, 24.235, 8322.860, 0.205, 0
72, 46, 118, Pd, -75388.883, 2.492, 8405.223, 0.021, 0
71, 47, 118, Ag, -79553.791, 2.515, 8433.889, 0.021, 0
70, 48, 118, Cd, -86701.720, 20.001, 8487.835, 0.169, 0
69, 49, 118, In, -87228.250, 7.752, 8485.667, 0.066, 0
68, 50, 118, Sn, -91652.886, 0.500, 8516.534, 0.004, 0
67, 51, 118, Sb, -87996.246, 3.016, 8478.915, 0.026, 0
66, 52, 118, Te, -87696.780, 18.486, 8469.747, 0.157, 0
65, 53, 118, I, -80971.048, 19.760, 8406.120, 0.167, 0
64, 54, 118, Xe, -78079.056, 10.378, 8374.981, 0.088, 0
63, 55, 118, Cs, -68409.367, 12.753, 8286.404, 0.108, 0
62, 56, 118, Ba, -62354, 196, 8228, 2, 1
61, 57, 118, La, -49621, 298, 8114, 3, 1
76, 43, 119, Tc, -40371, 503, 8128, 4, 1
75, 44, 119, Ru, -52564, 298, 8224, 3, 1
74, 45, 119, Rh, -62822.792, 9.315, 8303.394, 0.078, 0
73, 46, 119, Pd, -71408.122, 8.246, 8368.966, 0.069, 0
72, 47, 119, Ag, -78645.771, 14.703, 8423.212, 0.124, 0
71, 48, 119, Cd, -83977.117, 37.695, 8461.439, 0.317, 0
70, 49, 119, In, -87699.500, 7.308, 8486.145, 0.061, 0
69, 50, 119, Sn, -90065.063, 0.726, 8499.449, 0.006, 0
68, 51, 119, Sb, -89474.217, 7.701, 8487.910, 0.065, 0
67, 52, 119, Te, -87181.217, 7.957, 8462.067, 0.067, 0
66, 53, 119, I, -83765.530, 27.945, 8426.789, 0.235, 0
65, 54, 119, Xe, -78794.412, 10.378, 8378.441, 0.087, 0
64, 55, 119, Cs, -72305.051, 13.940, 8317.334, 0.117, 0
63, 56, 119, Ba, -64590.086, 200.269, 8245.928, 1.683, 0
62, 57, 119, La, -54967, 298, 8158, 3, 1
61, 58, 119, Ce, -44050, 503, 8060, 4, 1
77, 43, 120, Tc, -35518, 503, 8087, 4, 1
76, 44, 120, Ru, -50012, 401, 8201, 3, 1
75, 45, 120, Rh, -58815, 196, 8268, 2, 1
74, 46, 120, Pd, -70280.208, 2.293, 8357.086, 0.019, 0
73, 47, 120, Ag, -75651.501, 4.471, 8395.327, 0.037, 0
72, 48, 120, Cd, -83957.354, 3.726, 8458.023, 0.031, 0
71, 49, 120, In, -85728.591, 40.010, 8466.264, 0.333, 0
70, 50, 120, Sn, -91098.591, 0.904, 8504.494, 0.008, 0
69, 51, 120, Sb, -88417.983, 7.197, 8475.636, 0.060, 0
68, 52, 120, Te, -89368.186, 3.113, 8477.035, 0.026, 0
67, 53, 120, I, -83753.186, 15.320, 8423.724, 0.128, 0
66, 54, 120, Xe, -82172.423, 11.817, 8404.031, 0.098, 0
65, 55, 120, Cs, -73888.638, 9.970, 8328.480, 0.083, 0
64, 56, 120, Ba, -68888.638, 300.166, 8280.294, 2.501, 0
63, 57, 120, La, -57687, 298, 8180, 2, 1
62, 58, 120, Ce, -49798, 503, 8108, 4, 1
77, 44, 121, Ru, -45047, 401, 8159, 3, 1
76, 45, 121, Rh, -56430, 298, 8247, 2, 1
75, 46, 121, Pd, -66182.327, 3.353, 8320.858, 0.028, 0
74, 47, 121, Ag, -74402.820, 12.109, 8382.330, 0.100, 0
73, 48, 121, Cd, -81073.825, 1.942, 8430.996, 0.016, 0
72, 49, 121, In, -85836.183, 27.415, 8463.889, 0.227, 0
71, 50, 121, Sn, -89197.486, 0.963, 8485.203, 0.008, 0
70, 51, 121, Sb, -89598.575, 2.803, 8482.052, 0.023, 0
69, 52, 121, Te, -88544.269, 25.863, 8466.873, 0.214, 0
68, 53, 121, I, -86251.640, 5.372, 8441.460, 0.044, 0
67, 54, 121, Xe, -82480.985, 10.243, 8403.832, 0.085, 0
66, 55, 121, Cs, -77102.331, 14.290, 8352.914, 0.118, 0
65, 56, 121, Ba, -70744.836, 141.898, 8293.907, 1.173, 0
64, 57, 121, La, -62270, 298, 8217, 2, 1
63, 58, 121, Ce, -52769, 401, 8132, 3, 1
62, 59, 121, Pr, -41619, 503, 8034, 4, 1
78, 44, 122, Ru, -42411, 503, 8137, 4, 1
77, 45, 122, Rh, -52173, 298, 8210, 2, 1
76, 46, 122, Pd, -64616.159, 19.561, 8305.975, 0.160, 0
75, 47, 122, Ag, -71106.108, 38.191, 8352.758, 0.313, 0
74, 48, 122, Cd, -80612.373, 2.299, 8424.266, 0.019, 0
73, 49, 122, In, -83572.954, 50.058, 8442.120, 0.410, 0
72, 50, 122, Sn, -89941.545, 2.400, 8487.909, 0.020, 0
71, 51, 122, Sb, -88333.624, 2.800, 8468.317, 0.023, 0
70, 52, 122, Te, -90314.440, 1.509, 8478.140, 0.012, 0
69, 53, 122, I, -86080.440, 5.223, 8437.023, 0.043, 0
68, 54, 122, Xe, -85354.976, 11.111, 8424.664, 0.091, 0
67, 55, 122, Cs, -78144.759, 33.687, 8359.151, 0.276, 0
66, 56, 122, Ba, -74608.944, 27.945, 8323.756, 0.229, 0
65, 57, 122, La, -64543, 298, 8235, 2, 1
64, 58, 122, Ce, -57874, 401, 8174, 3, 1
63, 59, 122, Pr, -44945, 503, 8061, 4, 1
79, 44, 123, Ru, -37362, 503, 8095, 4, 1
78, 45, 123, Rh, -49509, 401, 8188, 3, 1
77, 46, 123, Pd, -60417, 196, 8270, 2, 1
76, 47, 123, Ag, -69548.078, 30.739, 8337.803, 0.250, 0
75, 48, 123, Cd, -77414.181, 2.696, 8395.395, 0.022, 0
74, 49, 123, In, -83430.454, 19.827, 8437.947, 0.161, 0
73, 50, 123, Sn, -87816.391, 2.423, 8467.244, 0.020, 0
72, 51, 123, Sb, -89224.825, 2.122, 8472.335, 0.017, 0
71, 52, 123, Te, -89172.136, 1.507, 8465.546, 0.012, 0
70, 53, 123, I, -87943.711, 3.741, 8449.198, 0.030, 0
69, 54, 123, Xe, -85248.694, 9.537, 8420.927, 0.078, 0
68, 55, 123, Cs, -81043.645, 12.109, 8380.379, 0.098, 0
67, 56, 123, Ba, -75654.952, 12.109, 8330.208, 0.098, 0
66, 57, 123, La, -68651, 196, 8267, 2, 1
65, 58, 123, Ce, -60286, 298, 8193, 2, 1
64, 59, 123, Pr, -50338, 401, 8105, 3, 1
80, 44, 124, Ru, -34419, 596, 8071, 5, 1
79, 45, 124, Rh, -45168, 401, 8152, 3, 1
78, 46, 124, Pd, -58554, 298, 8253, 2, 1
77, 47, 124, Ag, -66200.133, 251.503, 8308.655, 2.028, 0
76, 48, 124, Cd, -76701.671, 2.995, 8387.035, 0.024, 0
75, 49, 124, In, -80870.217, 30.572, 8414.343, 0.247, 0
74, 50, 124, Sn, -88234.237, 1.014, 8467.421, 0.008, 0
73, 51, 124, Sb, -87621.004, 2.122, 8456.167, 0.017, 0
72, 52, 124, Te, -90525.302, 1.504, 8473.279, 0.012, 0
71, 53, 124, I, -87365.715, 2.391, 8441.489, 0.019, 0
70, 54, 124, Xe, -87661.052, 1.803, 8437.562, 0.015, 0
69, 55, 124, Cs, -81731.334, 8.304, 8383.432, 0.067, 0
68, 56, 124, Ba, -79089.775, 12.497, 8355.820, 0.101, 0
67, 57, 124, La, -70258.610, 56.669, 8278.292, 0.457, 0
66, 58, 124, Ce, -64916, 298, 8229, 2, 1
65, 59, 124, Pr, -53151, 401, 8128, 3, 1
64, 60, 124, Nd, -44525, 503, 8052, 4, 1
80, 45, 125, Rh, -42206, 503, 8127, 4, 1
79, 46, 125, Pd, -54222, 401, 8217, 3, 1
78, 47, 125, Ag, -64230.237, 599.416, 8290.997, 4.795, 0
77, 48, 125, Cd, -73348.094, 2.885, 8357.681, 0.023, 0
76, 49, 125, In, -80476.840, 27.023, 8408.452, 0.216, 0
75, 50, 125, Sn, -85896.420, 1.034, 8445.550, 0.008, 0
74, 51, 125, Sb, -88256.255, 2.600, 8458.170, 0.021, 0
73, 52, 125, Te, -89022.955, 1.504, 8458.045, 0.012, 0
72, 53, 125, I, -88837.185, 1.505, 8450.300, 0.012, 0
71, 54, 125, Xe, -87193.012, 1.846, 8430.888, 0.015, 0
70, 55, 125, Cs, -84087.840, 7.744, 8399.787, 0.062, 0
69, 56, 125, Ba, -79668.965, 10.992, 8358.178, 0.088, 0
68, 57, 125, La, -73759.484, 25.997, 8304.643, 0.208, 0
67, 58, 125, Ce, -66658, 196, 8242, 2, 1
66, 59, 125, Pr, -58032, 298, 8166, 2, 1
65, 60, 125, Nd, -47599, 401, 8077, 3, 1
81, 45, 126, Rh, -37763, 503, 8092, 4, 1
80, 46, 126, Pd, -52015, 503, 8199, 4, 1
79, 47, 126, Ag, -60780, 196, 8262, 2, 1
78, 48, 126, Cd, -72256.802, 2.476, 8346.747, 0.020, 0
77, 49, 126, In, -77772.929, 26.921, 8384.317, 0.214, 0
76, 50, 126, Sn, -86015.286, 10.447, 8443.523, 0.083, 0
75, 51, 126, Sb, -86393.286, 31.767, 8440.314, 0.252, 0
74, 52, 126, Te, -90065.330, 1.505, 8463.248, 0.012, 0
73, 53, 126, I, -87911.302, 3.810, 8439.944, 0.030, 0
72, 54, 126, Xe, -89145.566, 3.584, 8443.530, 0.028, 0
71, 55, 126, Cs, -84350.454, 10.403, 8399.265, 0.083, 0
70, 56, 126, Ba, -82669.902, 12.497, 8379.718, 0.099, 0
69, 57, 126, La, -74973.468, 90.508, 8312.426, 0.718, 0
68, 58, 126, Ce, -70820.558, 27.945, 8273.257, 0.222, 0
67, 59, 126, Pr, -60324, 196, 8184, 2, 1
66, 60, 126, Nd, -52993, 298, 8119, 2, 1
65, 61, 126, Pm, -39197, 503, 8004, 4, 1
81, 46, 127, Pd, -47441, 503, 8161, 4, 1
80, 47, 127, Ag, -58582, 196, 8243, 2, 1
79, 48, 127, Cd, -68490.514, 12.800, 8314.922, 0.101, 0
78, 49, 127, In, -76898.298, 21.187, 8374.965, 0.167, 0
77, 50, 127, Sn, -83471.230, 10.060, 8420.560, 0.079, 0
76, 51, 127, Sb, -86699.477, 5.126, 8439.820, 0.040, 0
75, 52, 127, Te, -88281.659, 1.516, 8446.117, 0.012, 0
74, 53, 127, I, -88983.895, 3.647, 8445.487, 0.029, 0
73, 54, 127, Xe, -88321.546, 4.111, 8434.111, 0.032, 0
72, 55, 127, Cs, -86240.151, 5.578, 8411.562, 0.044, 0
71, 56, 127, Ba, -82817.944, 11.357, 8378.455, 0.089, 0
70, 57, 127, La, -77896.108, 26.000, 8333.540, 0.205, 0
69, 58, 127, Ce, -71979.336, 28.876, 8280.791, 0.227, 0
68, 59, 127, Pr, -64543, 196, 8216, 2, 1
67, 60, 127, Nd, -55536, 298, 8139, 2, 1
66, 61, 127, Pm, -44786, 401, 8048, 3, 1
82, 46, 128, Pd, -44870, 596, 8141, 5, 1
81, 47, 128, Ag, -54902, 298, 8213, 2, 1
80, 48, 128, Cd, -67241.890, 7.244, 8303.264, 0.057, 0
79, 49, 128, In, -74145.950, 153.479, 8351.090, 1.199, 0
78, 50, 128, Sn, -83362.021, 17.660, 8416.979, 0.138, 0
77, 51, 128, Sb, -84630.302, 19.119, 8420.775, 0.149, 0
76, 52, 128, Te, -88993.745, 0.866, 8448.752, 0.007, 0
75, 53, 128, I, -87738.709, 3.648, 8432.835, 0.028, 0
74, 54, 128, Xe, -89860.278, 1.061, 8443.298, 0.008, 0
73, 55, 128, Cs, -85931.564, 5.443, 8406.493, 0.043, 0
72, 56, 128, Ba, -85378.907, 5.251, 8396.063, 0.041, 0
71, 57, 128, La, -78625.430, 54.448, 8337.190, 0.425, 0
70, 58, 128, Ce, -75533.917, 27.945, 8306.925, 0.218, 0
69, 59, 128, Pr, -66330.756, 29.808, 8228.913, 0.233, 0
68, 60, 128, Nd, -60314, 196, 8176, 2, 1
67, 61, 128, Pm, -47786, 298, 8072, 2, 1
66, 62, 128, Sm, -38732, 503, 7995, 4, 1
82, 47, 129, Ag, -52210, 298, 8191, 2, 1
81, 48, 129, Cd, -63509, 196, 8273, 2, 1
80, 49, 129, In, -72837.892, 2.695, 8338.782, 0.021, 0
79, 50, 129, Sn, -80607.102, 19.379, 8392.943, 0.150, 0
78, 51, 129, Sb, -84629.337, 21.231, 8418.059, 0.165, 0
77, 52, 129, Te, -87004.837, 0.869, 8430.409, 0.007, 0
76, 53, 129, I, -88507.142, 3.168, 8435.990, 0.025, 0
75, 54, 129, Xe, -88696.05676, 0.00555, 8431.390, 0.000, 0
74, 55, 129, Cs, -87499.252, 4.555, 8416.047, 0.035, 0
73, 56, 129, Ba, -85063.288, 10.578, 8391.099, 0.082, 0
72, 57, 129, La, -81324.613, 21.351, 8356.052, 0.166, 0
71, 58, 129, Ce, -76287.496, 27.945, 8310.940, 0.217, 0
70, 59, 129, Pr, -69773.558, 29.808, 8254.380, 0.231, 0
69, 60, 129, Nd, -62315, 202, 8190, 2, 1
68, 61, 129, Pm, -52881, 298, 8111, 2, 1
67, 62, 129, Sm, -42141, 503, 8022, 4, 1
83, 47, 130, Ag, -45920, 334, 8142, 3, 1
82, 48, 130, Cd, -61533.861, 164.464, 8255.788, 1.265, 0
81, 49, 130, In, -69883.861, 38.059, 8314.001, 0.293, 0
80, 50, 130, Sn, -80132.861, 2.126, 8386.821, 0.016, 0
79, 51, 130, Sb, -82286.266, 14.241, 8397.368, 0.110, 0
78, 52, 130, Te, -87352.947, 0.011, 8430.324, 0.000, 0
77, 53, 130, I, -86936.155, 3.168, 8421.100, 0.024, 0
76, 54, 130, Xe, -89880.462, 0.009, 8437.731, 0.000, 0
75, 55, 130, Cs, -86899.743, 8.357, 8408.784, 0.064, 0
74, 56, 130, Ba, -87261.734, 2.578, 8405.550, 0.020, 0
73, 57, 130, La, -81627.365, 25.946, 8356.191, 0.200, 0
72, 58, 130, Ce, -79422.905, 27.945, 8333.216, 0.215, 0
71, 59, 130, Pr, -71175.457, 64.273, 8263.756, 0.494, 0
70, 60, 130, Nd, -66596.232, 27.945, 8222.513, 0.215, 0
69, 61, 130, Pm, -55396, 196, 8130, 2, 1
68, 62, 130, Sm, -47506, 401, 8064, 3, 1
67, 63, 130, Eu, -33824, 503, 7952, 4, 1
83, 48, 131, Cd, -55331, 196, 8207, 1, 1
82, 49, 131, In, -68025.582, 2.675, 8297.963, 0.020, 0
81, 50, 131, Sn, -77272.128, 6.072, 8362.575, 0.046, 0
80, 51, 131, Sb, -81981.906, 2.109, 8392.556, 0.016, 0
79, 52, 131, Te, -85211.010, 0.061, 8411.233, 0.001, 0
78, 53, 131, I, -87442.784, 0.643, 8422.297, 0.005, 0
77, 54, 131, Xe, -88413.631, 0.220, 8423.736, 0.002, 0
76, 55, 131, Cs, -88058.879, 4.977, 8415.056, 0.038, 0
75, 56, 131, Ba, -86683.922, 2.593, 8398.588, 0.020, 0
74, 57, 131, La, -83769.256, 27.945, 8370.367, 0.213, 0
73, 58, 131, Ce, -79708.439, 32.802, 8333.396, 0.250, 0
72, 59, 131, Pr, -74300.656, 46.995, 8286.143, 0.359, 0
71, 60, 131, Nd, -67768.033, 27.517, 8230.304, 0.210, 0
70, 61, 131, Pm, -59923, 196, 8164, 1, 1
69, 62, 131, Sm, -50133, 401, 8084, 3, 1
68, 63, 131, Eu, -39270, 401, 7995, 3, 1
84, 48, 132, Cd, -50263, 196, 8168, 1, 1
83, 49, 132, In, -62408.912, 60.070, 8253.695, 0.455, 0
82, 50, 132, Sn, -76543.912, 2.897, 8354.852, 0.022, 0
81, 51, 132, Sb, -79635.573, 2.701, 8372.347, 0.020, 0
80, 52, 132, Te, -85188.185, 3.486, 8408.485, 0.026, 0
79, 53, 132, I, -85703.490, 4.065, 8406.462, 0.031, 0
78, 54, 132, Xe, -89278.96289, 0.00521, 8427.622, 0.000, 0
77, 55, 132, Cs, -87156.248, 2.000, 8405.614, 0.015, 0
76, 56, 132, Ba, -88434.990, 1.055, 8409.375, 0.008, 0
75, 57, 132, La, -83723.632, 36.359, 8367.756, 0.275, 0
74, 58, 132, Ce, -82470.963, 20.451, 8352.339, 0.155, 0
73, 59, 132, Pr, -75213.483, 56.821, 8291.431, 0.430, 0
72, 60, 132, Nd, -71425.807, 24.205, 8256.810, 0.183, 0
71, 61, 132, Pm, -61628, 149, 8177, 1, 1
70, 62, 132, Sm, -55079, 298, 8121, 2, 1
69, 63, 132, Eu, -42225, 401, 8018, 3, 1
85, 48, 133, Cd, -43920, 298, 8119, 2, 1
84, 49, 133, In, -57464, 196, 8215, 1, 1
83, 50, 133, Sn, -70874.208, 2.387, 8310.091, 0.018, 0
82, 51, 133, Sb, -78922.507, 3.181, 8364.722, 0.024, 0
81, 52, 133, Te, -82932.060, 3.608, 8388.987, 0.027, 0
80, 53, 133, I, -85886.571, 4.665, 8405.319, 0.035, 0
79, 54, 133, Xe, -87643.571, 2.400, 8412.647, 0.018, 0
78, 55, 133, Cs, -88070.931, 0.008, 8409.978, 0.000, 0
77, 56, 133, Ba, -87553.588, 0.994, 8400.206, 0.007, 0
76, 57, 133, La, -85494.383, 27.945, 8378.841, 0.210, 0
75, 58, 133, Ce, -82418.214, 16.354, 8349.829, 0.123, 0
74, 59, 133, Pr, -77937.580, 12.497, 8310.258, 0.094, 0
73, 60, 133, Nd, -72332.372, 46.575, 8262.231, 0.350, 0
72, 61, 133, Pm, -65407.646, 50.301, 8204.283, 0.378, 0
71, 62, 133, Sm, -57231, 298, 8137, 2, 1
70, 63, 133, Eu, -47236, 298, 8056, 2, 1
69, 64, 133, Gd, -36021, 503, 7966, 4, 1
85, 49, 134, In, -51661, 298, 8171, 2, 1
84, 50, 134, Sn, -66432.229, 3.277, 8275.160, 0.024, 0
83, 51, 134, Sb, -74020.541, 1.705, 8325.950, 0.013, 0
82, 52, 134, Te, -82535.996, 2.772, 8383.660, 0.021, 0
81, 53, 134, I, -84059.102, 5.511, 8389.188, 0.041, 0
80, 54, 134, Xe, -88124.303, 0.842, 8413.687, 0.006, 0
79, 55, 134, Cs, -86891.154, 0.016, 8398.646, 0.000, 0
78, 56, 134, Ba, -88950.055, 0.276, 8408.173, 0.002, 0
77, 57, 134, La, -85218.650, 19.930, 8374.488, 0.149, 0
76, 58, 134, Ce, -84832.889, 20.387, 8365.771, 0.152, 0
75, 59, 134, Pr, -78527.991, 20.316, 8312.881, 0.152, 0
74, 60, 134, Nd, -75646.432, 11.817, 8285.538, 0.088, 0
73, 61, 134, Pm, -66738.751, 57.753, 8213.225, 0.431, 0
72, 62, 134, Sm, -61376, 196, 8167, 1, 1
71, 63, 134, Eu, -49928, 298, 8076, 2, 1
70, 64, 134, Gd, -41302, 401, 8006, 3, 1
