N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
111, 82, 193, Pb, -22194.490, 49.577, 7853.918, 0.257, 0
110, 83, 193, Bi, -15872.871, 9.620, 7817.110, 0.050, 0
109, 84, 193, Po, -8359.902, 34.688, 7774.129, 0.180, 0
108, 85, 193, At, -146.140, 54.286, 7727.518, 0.281, 0
119, 75, 194, Re, -27554, 298, 7911, 2, 1
118, 76, 194, Os, -32432.681, 2.609, 7932.010, 0.013, 0
117, 77, 194, Ir, -32529.281, 1.676, 7928.475, 0.009, 0
116, 78, 194, Pt, -34763.121, 0.884, 7935.957, 0.005, 0
115, 79, 194, Au, -32262.062, 10.203, 7919.032, 0.053, 0
114, 80, 194, Hg, -32192.983, 12.535, 7914.643, 0.065, 0
113, 81, 194, Tl, -26827.027, 135.067, 7882.951, 0.696, 0
112, 82, 194, Pb, -24207.600, 17.466, 7865.416, 0.090, 0
111, 83, 194, Bi, -15990.063, 49.183, 7819.025, 0.254, 0
110, 84, 194, Po, -11005.037, 12.569, 7789.296, 0.065, 0
109, 85, 194, At, -1187.575, 185.630, 7734.658, 0.957, 0
119, 76, 195, Os, -29689.824, 500.003, 7918.658, 2.564, 0
118, 77, 195, Ir, -31689.824, 1.677, 7924.902, 0.009, 0
117, 78, 195, Pt, -32796.847, 0.877, 7926.567, 0.005, 0
116, 79, 195, Au, -32570.023, 1.329, 7921.392, 0.007, 0
115, 80, 195, Hg, -31000.015, 23.145, 7909.329, 0.119, 0
114, 81, 195, Tl, -28155.026, 13.796, 7890.727, 0.071, 0
113, 82, 195, Pb, -23713.927, 23.367, 7863.940, 0.120, 0
112, 83, 195, Bi, -18023.722, 5.589, 7830.748, 0.029, 0
111, 84, 195, Po, -11074.785, 39.279, 7791.100, 0.201, 0
110, 85, 195, At, -3476.244, 9.056, 7748.121, 0.046, 0
109, 86, 195, Rn, 5065.181, 51.197, 7700.307, 0.263, 0
120, 76, 196, Os, -28280.779, 40.121, 7912.248, 0.205, 0
119, 77, 196, Ir, -29438.431, 38.421, 7914.163, 0.196, 0
118, 78, 196, Pt, -32647.448, 0.868, 7926.544, 0.004, 0
117, 79, 196, Au, -31140.018, 2.972, 7914.861, 0.015, 0
116, 80, 196, Hg, -31826.683, 2.942, 7914.373, 0.015, 0
115, 81, 196, Tl, -27496.631, 12.109, 7888.289, 0.062, 0
114, 82, 196, Pb, -25360.754, 14.279, 7873.400, 0.073, 0
113, 83, 196, Bi, -18009.031, 24.428, 7831.900, 0.125, 0
112, 84, 196, Po, -13474.451, 12.978, 7804.773, 0.066, 0
111, 85, 196, At, -3923.380, 59.903, 7752.051, 0.306, 0
110, 86, 196, Rn, 1970.318, 15.042, 7717.990, 0.077, 0
120, 77, 197, Ir, -28267.783, 20.241, 7909.018, 0.103, 0
119, 78, 197, Pt, -30422.425, 0.830, 7915.984, 0.004, 0
118, 79, 197, Au, -31141.091, 0.602, 7915.661, 0.003, 0
117, 80, 197, Hg, -30540.979, 3.203, 7908.643, 0.016, 0
116, 81, 197, Tl, -28341.160, 16.304, 7893.505, 0.083, 0
115, 82, 197, Pb, -24748.749, 5.590, 7871.298, 0.028, 0
114, 83, 197, Bi, -19687.634, 8.439, 7841.636, 0.043, 0
113, 84, 197, Po, -13357.968, 49.745, 7805.535, 0.253, 0
112, 85, 197, At, -6344.205, 50.917, 7765.960, 0.258, 0
111, 86, 197, Rn, 1475.814, 60.854, 7722.294, 0.309, 0
121, 77, 198, Ir, -25821, 196, 7897, 1, 1
120, 78, 198, Pt, -29907.673, 3.113, 7914.169, 0.016, 0
119, 79, 198, Au, -29582.104, 0.596, 7908.573, 0.003, 0
118, 80, 198, Hg, -30954.447, 0.337, 7911.553, 0.002, 0
117, 81, 198, Tl, -27494.447, 80.001, 7890.127, 0.404, 0
116, 82, 198, Pb, -26050.199, 14.578, 7878.882, 0.074, 0
115, 83, 198, Bi, -19369.486, 27.945, 7841.189, 0.141, 0
114, 84, 198, Po, -15473.405, 17.440, 7817.561, 0.088, 0
113, 85, 198, At, -6672.103, 49.234, 7769.159, 0.249, 0
112, 86, 198, Rn, -1230.817, 13.091, 7737.726, 0.066, 0
122, 77, 199, Ir, -24400.873, 41.118, 7891.218, 0.207, 0
121, 78, 199, Pt, -27392.356, 3.153, 7902.319, 0.016, 0
120, 79, 199, Au, -29095.035, 0.604, 7906.943, 0.003, 0
119, 80, 199, Hg, -29547.053, 0.365, 7905.284, 0.002, 0
118, 81, 199, Tl, -28059.394, 27.945, 7893.876, 0.140, 0
117, 82, 199, Pb, -25227.978, 26.423, 7875.717, 0.133, 0
116, 83, 199, Bi, -20798.434, 11.847, 7849.526, 0.060, 0
115, 84, 199, Po, -15214.964, 23.456, 7817.537, 0.118, 0
114, 85, 199, At, -8819.148, 50.311, 7781.466, 0.253, 0
113, 86, 199, Rn, -1518.058, 63.583, 7740.846, 0.320, 0
112, 87, 199, Fr, 6760.921, 41.814, 7695.312, 0.210, 0
122, 78, 200, Pt, -26602.838, 20.241, 7899.216, 0.101, 0
121, 79, 200, Au, -27268.884, 49.748, 7898.635, 0.249, 0
120, 80, 200, Hg, -29504.137, 0.379, 7905.899, 0.002, 0
119, 81, 200, Tl, -27048.096, 5.747, 7889.707, 0.029, 0
118, 82, 200, Pb, -26243.283, 10.938, 7881.771, 0.055, 0
117, 83, 200, Bi, -20370.070, 24.027, 7848.494, 0.120, 0
116, 84, 200, Po, -16954.491, 14.417, 7827.504, 0.072, 0
115, 85, 200, At, -8987.739, 24.468, 7783.758, 0.122, 0
114, 86, 200, Rn, -4006.076, 13.226, 7754.938, 0.066, 0
113, 87, 200, Fr, 6122.235, 78.028, 7700.385, 0.390, 0
123, 78, 201, Pt, -23741.111, 50.102, 7885.835, 0.249, 0
122, 79, 201, Au, -26401.111, 3.193, 7895.176, 0.016, 0
121, 80, 201, Hg, -27663.259, 0.595, 7897.564, 0.003, 0
120, 81, 201, Tl, -27182.028, 15.054, 7891.277, 0.075, 0
119, 82, 201, Pb, -25257.915, 22.355, 7877.812, 0.111, 0
118, 83, 201, Bi, -21415.944, 15.160, 7854.806, 0.075, 0
117, 84, 201, Po, -16524.923, 5.848, 7826.580, 0.029, 0
116, 85, 201, At, -10789.496, 8.284, 7794.153, 0.041, 0
115, 86, 201, Rn, -4072.179, 70.531, 7756.841, 0.351, 0
114, 87, 201, Fr, 3596.375, 71.362, 7714.797, 0.355, 0
124, 78, 202, Pt, -22598, 298, 7881, 1, 1
123, 79, 202, Au, -24399.705, 166.411, 7886.140, 0.824, 0
122, 80, 202, Hg, -27345.859, 0.591, 7896.852, 0.003, 0
121, 81, 202, Tl, -25983.272, 14.755, 7886.234, 0.073, 0
120, 82, 202, Pb, -25933.600, 8.178, 7882.115, 0.040, 0
119, 83, 202, Bi, -20732.892, 20.387, 7852.496, 0.101, 0
118, 84, 202, Po, -17924.235, 14.677, 7834.719, 0.073, 0
117, 85, 202, At, -10590.867, 27.978, 7794.542, 0.139, 0
116, 86, 202, Rn, -6275.017, 17.543, 7769.303, 0.087, 0
115, 87, 202, Fr, 3141.787, 49.491, 7718.812, 0.245, 0
114, 88, 202, Ra, 9213.115, 62.598, 7684.883, 0.310, 0
124, 79, 203, Au, -23143.394, 3.058, 7880.864, 0.015, 0
123, 80, 203, Hg, -25269.119, 1.689, 7887.482, 0.008, 0
122, 81, 203, Tl, -25761.192, 1.272, 7886.052, 0.006, 0
121, 82, 203, Pb, -24786.570, 6.528, 7877.397, 0.032, 0
120, 83, 203, Bi, -21539.866, 21.633, 7857.549, 0.107, 0
119, 84, 203, Po, -17307.062, 25.946, 7832.844, 0.128, 0
118, 85, 203, At, -12163.464, 11.817, 7803.652, 0.058, 0
117, 86, 203, Rn, -6160.261, 23.567, 7770.226, 0.116, 0
116, 87, 203, Fr, 861.303, 15.835, 7731.783, 0.078, 0
115, 88, 203, Ra, 8636.458, 80.888, 7689.628, 0.398, 0
125, 79, 204, Au, -20750, 200, 7870, 1, 1
124, 80, 204, Hg, -24690.242, 0.339, 7885.545, 0.002, 0
123, 81, 204, Tl, -24345.972, 1.251, 7880.022, 0.006, 0
122, 82, 204, Pb, -25109.735, 1.244, 7879.931, 0.006, 0
121, 83, 204, Bi, -20667.303, 25.953, 7854.320, 0.127, 0
120, 84, 204, Po, -18333.551, 11.023, 7839.045, 0.054, 0
119, 85, 204, At, -11875.313, 23.979, 7803.552, 0.118, 0
118, 86, 204, Rn, -7984.077, 14.540, 7780.642, 0.071, 0
117, 87, 204, Fr, 608.456, 24.593, 7734.687, 0.121, 0
116, 88, 204, Ra, 6054.402, 15.373, 7704.156, 0.075, 0
126, 79, 205, Au, -18751, 298, 7861, 1, 1
125, 80, 205, Hg, -22287.497, 3.644, 7874.731, 0.018, 0
124, 81, 205, Tl, -23820.592, 1.325, 7878.393, 0.006, 0
123, 82, 205, Pb, -23770.091, 1.241, 7874.330, 0.006, 0
122, 83, 205, Bi, -21061.670, 7.179, 7857.302, 0.035, 0
121, 84, 205, Po, -17508.993, 19.892, 7836.156, 0.097, 0
120, 85, 205, At, -12971.536, 15.062, 7810.205, 0.073, 0
119, 86, 205, Rn, -7713.889, 50.341, 7780.742, 0.246, 0
118, 87, 205, Fr, -1309.717, 7.824, 7745.686, 0.038, 0
117, 88, 205, Ra, 5839.136, 86.456, 7706.997, 0.422, 0
126, 80, 206, Hg, -20945.512, 20.446, 7869.170, 0.099, 0
125, 81, 206, Tl, -22253.094, 1.370, 7871.720, 0.007, 0
124, 82, 206, Pb, -23785.440, 1.240, 7875.361, 0.006, 0
123, 83, 206, Bi, -20027.931, 7.782, 7853.323, 0.038, 0
122, 84, 206, Po, -18181.739, 8.281, 7840.563, 0.040, 0
121, 85, 206, At, -12419.576, 20.471, 7808.793, 0.099, 0
120, 86, 206, Rn, -9115.503, 14.769, 7788.956, 0.072, 0
119, 87, 206, Fr, -1242.551, 28.196, 7746.940, 0.137, 0
118, 88, 206, Ra, 3565.079, 18.030, 7719.805, 0.088, 0
117, 89, 206, Ac, 13511.303, 70.352, 7667.724, 0.342, 0
127, 80, 207, Hg, -16218.666, 150.101, 7847.312, 0.725, 0
126, 81, 207, Tl, -21033.666, 5.497, 7866.793, 0.027, 0
125, 82, 207, Pb, -22451.905, 1.243, 7869.865, 0.006, 0
124, 83, 207, Bi, -20054.433, 2.445, 7854.504, 0.012, 0
123, 84, 207, Po, -17145.849, 6.638, 7836.673, 0.032, 0
122, 85, 207, At, -13242.582, 21.495, 7814.037, 0.104, 0
121, 86, 207, Rn, -8631.014, 25.998, 7787.980, 0.126, 0
120, 87, 207, Fr, -2841.602, 50.707, 7756.232, 0.245, 0
119, 88, 207, Ra, 3537.912, 55.276, 7721.634, 0.267, 0
118, 89, 207, Ac, 11131.119, 52.448, 7681.172, 0.253, 0
128, 80, 208, Hg, -13097, 298, 7833, 1, 1
127, 81, 208, Tl, -16749.473, 1.990, 7847.180, 0.010, 0
126, 82, 208, Pb, -21748.455, 1.244, 7867.452, 0.006, 0
125, 83, 208, Bi, -18870.022, 2.355, 7849.852, 0.011, 0
124, 84, 208, Po, -17469.516, 1.802, 7839.357, 0.009, 0
123, 85, 208, At, -12491.356, 25.863, 7811.663, 0.124, 0
122, 86, 208, Rn, -9647.976, 11.149, 7794.231, 0.054, 0
121, 87, 208, Fr, -2665.206, 46.535, 7756.899, 0.224, 0
120, 88, 208, Ra, 1713.894, 15.408, 7732.084, 0.074, 0
119, 89, 208, Ac, 10760.201, 55.721, 7684.831, 0.268, 0
129, 80, 209, Hg, -8346, 196, 7812, 1, 1
128, 81, 209, Tl, -13638.048, 7.901, 7833.365, 0.038, 0
127, 82, 209, Pb, -17614.440, 1.813, 7848.647, 0.009, 0
126, 83, 209, Bi, -18258.461, 1.448, 7847.985, 0.007, 0
125, 84, 209, Po, -16365.944, 1.842, 7835.187, 0.009, 0
124, 85, 209, At, -12879.634, 7.463, 7814.763, 0.036, 0
123, 86, 209, Rn, -8928.610, 19.988, 7792.115, 0.096, 0
122, 87, 209, Fr, -3769.239, 14.625, 7763.686, 0.070, 0
121, 88, 209, Ra, 1854.952, 50.467, 7733.033, 0.241, 0
120, 89, 209, Ac, 8844.409, 50.608, 7695.847, 0.242, 0
119, 90, 209, Th, 16502.052, 99.873, 7655.464, 0.478, 0
130, 80, 210, Hg, -5114, 298, 7798, 1, 1
129, 81, 210, Tl, -9246.298, 11.638, 7813.585, 0.055, 0
128, 82, 210, Pb, -14728.292, 1.527, 7835.964, 0.007, 0
127, 83, 210, Bi, -14791.778, 1.446, 7832.541, 0.007, 0
126, 84, 210, Po, -15953.071, 1.242, 7834.345, 0.006, 0
125, 85, 210, At, -11971.830, 7.843, 7811.662, 0.037, 0
124, 86, 210, Rn, -9597.913, 8.558, 7796.632, 0.041, 0
123, 87, 210, Fr, -3346.170, 22.232, 7763.136, 0.106, 0
122, 88, 210, Ra, 461.069, 15.195, 7741.281, 0.072, 0
121, 89, 210, Ac, 8789.565, 57.402, 7697.896, 0.273, 0
120, 90, 210, Th, 14042.591, 25.008, 7669.156, 0.119, 0
130, 81, 211, Tl, -6076, 201, 7800, 1, 1
129, 82, 211, Pb, -10491.450, 2.661, 7817.000, 0.013, 0
128, 83, 211, Bi, -11858.421, 5.500, 7819.770, 0.026, 0
127, 84, 211, Po, -12432.507, 1.343, 7818.783, 0.006, 0
126, 85, 211, At, -11647.148, 2.771, 7811.354, 0.013, 0
125, 86, 211, Rn, -8755.556, 6.793, 7793.941, 0.032, 0
124, 87, 211, Fr, -4157.682, 21.101, 7768.443, 0.100, 0
123, 88, 211, Ra, 836.470, 26.242, 7741.066, 0.124, 0
122, 89, 211, Ac, 7204.953, 71.212, 7707.176, 0.337, 0
121, 90, 211, Th, 13905.728, 74.534, 7671.711, 0.353, 0
131, 81, 212, Tl, -1651, 300, 7780, 1, 1
130, 82, 212, Pb, -7547.389, 2.209, 7804.312, 0.010, 0
129, 83, 212, Bi, -8117.295, 1.990, 7803.310, 0.009, 0
128, 84, 212, Po, -10369.420, 1.248, 7810.243, 0.006, 0
127, 85, 212, At, -8621.190, 7.214, 7798.306, 0.034, 0
126, 86, 212, Rn, -8659.606, 3.182, 7794.797, 0.015, 0
125, 87, 212, Fr, -3537.587, 25.803, 7766.946, 0.122, 0
124, 88, 212, Ra, -191.422, 11.273, 7747.472, 0.053, 0
123, 89, 212, Ac, 7278.529, 68.305, 7708.546, 0.322, 0
122, 90, 212, Th, 12091.061, 18.474, 7682.156, 0.087, 0
121, 91, 212, Pa, 21614.516, 74.865, 7633.543, 0.353, 0
131, 82, 213, Pb, -3184.313, 7.796, 7785.082, 0.037, 0
130, 83, 213, Bi, -5230.649, 5.003, 7791.016, 0.023, 0
129, 84, 213, Po, -6653.400, 3.092, 7794.023, 0.015, 0
128, 85, 213, At, -6579.472, 4.922, 7790.003, 0.023, 0
127, 86, 213, Rn, -5698.258, 5.678, 7782.192, 0.027, 0
126, 87, 213, Fr, -3549.848, 7.671, 7768.433, 0.036, 0
125, 88, 213, Ra, 357.656, 20.299, 7746.415, 0.095, 0
124, 89, 213, Ac, 6154.980, 52.095, 7715.524, 0.245, 0
123, 90, 213, Th, 12118.868, 71.042, 7683.852, 0.334, 0
122, 91, 213, Pa, 19663.224, 71.142, 7644.760, 0.334, 0
132, 82, 214, Pb, -181.261, 2.381, 7772.386, 0.011, 0
131, 83, 214, Bi, -1200.193, 11.229, 7773.492, 0.052, 0
130, 84, 214, Po, -4469.913, 1.528, 7785.115, 0.007, 0
129, 85, 214, At, -3379.708, 4.325, 7776.365, 0.020, 0
128, 86, 214, Rn, -4319.753, 9.199, 7777.102, 0.043, 0
127, 87, 214, Fr, -958.372, 8.766, 7757.739, 0.041, 0
126, 88, 214, Ra, 100.503, 9.205, 7749.135, 0.043, 0
125, 89, 214, Ac, 6428.984, 22.490, 7715.907, 0.105, 0
124, 90, 214, Th, 10711.967, 16.817, 7692.237, 0.079, 0
123, 91, 214, Pa, 19485.380, 76.125, 7647.584, 0.356, 0
133, 82, 215, Pb, 4477, 411, 7752, 2, 1
132, 83, 215, Bi, 1648.537, 14.904, 7761.627, 0.069, 0
131, 84, 215, Po, -540.277, 2.547, 7768.169, 0.012, 0
130, 85, 215, At, -1255.123, 6.846, 7767.855, 0.032, 0
129, 86, 215, Rn, -1168.574, 7.687, 7763.814, 0.036, 0
128, 87, 215, Fr, 318.103, 7.082, 7753.260, 0.033, 0
127, 88, 215, Ra, 2533.509, 7.594, 7739.317, 0.035, 0
126, 89, 215, Ac, 6011.514, 21.406, 7719.501, 0.100, 0
125, 90, 215, Th, 10926.733, 26.889, 7693.001, 0.125, 0
124, 91, 215, Pa, 17871.519, 87.012, 7657.061, 0.405, 0
133, 83, 216, Bi, 5873.948, 11.178, 7743.499, 0.052, 0
132, 84, 216, Po, 1783.844, 2.203, 7758.813, 0.010, 0
131, 85, 216, At, 2257.250, 3.647, 7752.999, 0.017, 0
130, 86, 216, Rn, 255.574, 7.312, 7758.644, 0.034, 0
129, 87, 216, Fr, 2978.909, 14.196, 7742.414, 0.066, 0
128, 88, 216, Ra, 3291.002, 8.750, 7737.347, 0.041, 0
127, 89, 216, Ac, 8122.698, 26.577, 7711.356, 0.123, 0
126, 90, 216, Th, 10304.294, 12.923, 7697.634, 0.060, 0
125, 91, 216, Pa, 17800.445, 69.932, 7659.308, 0.324, 0
134, 83, 217, Bi, 8821, 196, 7731, 1, 1
133, 84, 217, Po, 5900.825, 6.646, 7741.281, 0.031, 0
132, 85, 217, At, 4395.555, 4.917, 7744.612, 0.023, 0
131, 86, 217, Rn, 3658.607, 4.226, 7744.403, 0.019, 0
130, 87, 217, Fr, 4314.635, 6.548, 7737.774, 0.030, 0
129, 88, 217, Ra, 5887.347, 8.529, 7726.921, 0.039, 0
128, 89, 217, Ac, 8706.595, 12.753, 7710.324, 0.059, 0
127, 90, 217, Th, 12215.918, 20.789, 7690.547, 0.096, 0
126, 91, 217, Pa, 17068.683, 52.288, 7664.579, 0.241, 0
125, 92, 217, U, 22699.383, 86.873, 7635.026, 0.400, 0
135, 83, 218, Bi, 13335, 359, 7712, 2, 1
134, 84, 218, Po, 8358.331, 2.379, 7731.521, 0.011, 0
133, 85, 218, At, 8098.722, 11.623, 7729.124, 0.053, 0
132, 86, 218, Rn, 5217.537, 2.373, 7738.751, 0.011, 0
131, 87, 218, Fr, 7059.162, 4.781, 7726.715, 0.022, 0
130, 88, 218, Ra, 6651.082, 11.186, 7724.998, 0.051, 0
129, 89, 218, Ac, 10843.944, 50.763, 7702.176, 0.233, 0
128, 90, 218, Th, 12374.432, 12.952, 7691.567, 0.059, 0
127, 91, 218, Pa, 18668.900, 24.613, 7659.104, 0.113, 0
126, 92, 218, U, 21923.337, 30.519, 7640.587, 0.140, 0
135, 84, 219, Po, 12802, 359, 7713, 2, 1
134, 85, 219, At, 10397.048, 3.883, 7720.191, 0.018, 0
133, 86, 219, Rn, 8830.754, 2.531, 7723.771, 0.012, 0
132, 87, 219, Fr, 8618.322, 7.084, 7721.169, 0.032, 0
131, 88, 219, Ra, 9394.190, 8.272, 7714.054, 0.038, 0
130, 89, 219, Ac, 11569.518, 50.499, 7700.548, 0.231, 0
129, 90, 219, Th, 14472.525, 50.573, 7683.720, 0.231, 0
128, 91, 219, Pa, 18521.029, 54.390, 7661.662, 0.248, 0
127, 92, 219, U, 23212.048, 56.771, 7636.669, 0.259, 0
136, 84, 220, Po, 15465, 359, 7702, 2, 1
135, 85, 220, At, 14352.164, 51.234, 7703.810, 0.233, 0
134, 86, 220, Rn, 10613.426, 2.203, 7717.248, 0.010, 0
133, 87, 220, Fr, 11482.904, 4.093, 7709.740, 0.019, 0
132, 88, 220, Ra, 10272.874, 9.241, 7711.684, 0.042, 0
131, 89, 220, Ac, 13751.627, 14.889, 7692.315, 0.068, 0
130, 90, 220, Th, 14668.946, 22.171, 7684.589, 0.101, 0
129, 91, 220, Pa, 20376.714, 56.624, 7655.089, 0.257, 0
128, 92, 220, U, 23029, 200, 7639, 1, 1
136, 85, 221, At, 16813, 196, 7694, 1, 1
135, 86, 221, Rn, 14472.420, 5.902, 7701.388, 0.027, 0
134, 87, 221, Fr, 13278.226, 4.796, 7703.252, 0.022, 0
133, 88, 221, Ra, 12963.917, 4.656, 7701.134, 0.021, 0
132, 89, 221, Ac, 14523.155, 50.427, 7690.539, 0.228, 0
131, 90, 221, Th, 16937.984, 9.357, 7676.072, 0.042, 0
130, 91, 221, Pa, 20379.211, 51.601, 7656.961, 0.233, 0
129, 92, 221, U, 24591, 102, 7634, 0, 1
137, 85, 222, At, 20800, 298, 7678, 1, 1
136, 86, 222, Rn, 16373.558, 2.360, 7694.491, 0.011, 0
135, 87, 222, Fr, 16349.332, 21.223, 7691.076, 0.096, 0
134, 88, 222, Ra, 14321.283, 4.571, 7696.687, 0.021, 0
133, 89, 222, Ac, 16621.441, 5.197, 7682.802, 0.023, 0
132, 90, 222, Th, 17202.945, 12.288, 7676.659, 0.055, 0
131, 91, 222, Pa, 22116, 73, 7651, 0, 1
130, 92, 222, U, 24299, 101, 7638, 0, 1
138, 85, 223, At, 23464, 401, 7668, 2, 1
137, 86, 223, Rn, 20297, 298, 7679, 1, 1
136, 87, 223, Fr, 18383.833, 2.397, 7683.658, 0.011, 0
135, 88, 223, Ra, 17234.662, 2.523, 7685.303, 0.011, 0
134, 89, 223, Ac, 17826.437, 7.154, 7679.141, 0.032, 0
133, 90, 223, Th, 19385.739, 9.225, 7668.640, 0.041, 0
132, 91, 223, Pa, 22320.714, 71.064, 7651.971, 0.319, 0
131, 92, 223, U, 25838.340, 71.117, 7632.688, 0.319, 0
138, 86, 224, Rn, 22440, 298, 7671, 1, 1
137, 87, 224, Fr, 21657.190, 50.048, 7670.775, 0.223, 0
136, 88, 224, Ra, 18827.190, 2.203, 7679.917, 0.010, 0
135, 89, 224, Ac, 20234.720, 4.152, 7670.140, 0.019, 0
134, 90, 224, Th, 19996.285, 10.952, 7667.712, 0.049, 0
133, 91, 224, Pa, 23870.222, 15.546, 7646.925, 0.069, 0
132, 92, 224, U, 25713.685, 25.315, 7635.203, 0.113, 0
139, 86, 225, Rn, 26492, 298, 7655, 1, 1
138, 87, 225, Fr, 23814.031, 30.148, 7662.970, 0.134, 0
137, 88, 225, Ra, 21994.031, 2.986, 7667.581, 0.013, 0
136, 89, 225, Ac, 21638.220, 4.660, 7665.686, 0.021, 0
135, 90, 225, Th, 22310.233, 5.116, 7659.222, 0.023, 0
134, 91, 225, Pa, 24340.570, 71.013, 7646.721, 0.316, 0
133, 92, 225, U, 27377.277, 11.577, 7629.747, 0.051, 0
132, 93, 225, Np, 31590.626, 71.851, 7607.544, 0.319, 0
140, 86, 226, Rn, 28774, 401, 7646, 2, 1
139, 87, 226, Fr, 27373.099, 100.028, 7649.028, 0.443, 0
138, 88, 226, Ra, 23669.099, 2.346, 7661.956, 0.010, 0
137, 89, 226, Ac, 24310.214, 3.333, 7655.658, 0.015, 0
136, 90, 226, Th, 23197.060, 4.707, 7657.121, 0.021, 0
135, 91, 226, Pa, 26033.165, 11.430, 7641.110, 0.051, 0
134, 92, 226, U, 27328.826, 13.040, 7631.916, 0.058, 0
133, 93, 226, Np, 32738, 88, 7605, 0, 1
141, 86, 227, Rn, 32981, 423, 7630, 2, 1
140, 87, 227, Fr, 29654.986, 100.028, 7640.836, 0.441, 0
139, 88, 227, Ra, 27178.986, 2.362, 7648.297, 0.010, 0
138, 89, 227, Ac, 25850.941, 2.393, 7650.701, 0.011, 0
137, 90, 227, Th, 25806.176, 2.521, 7647.452, 0.011, 0
136, 91, 227, Pa, 26831.753, 7.462, 7639.488, 0.033, 0
135, 92, 227, U, 29021.970, 16.864, 7626.393, 0.074, 0
134, 93, 227, Np, 32562.040, 72.508, 7607.351, 0.319, 0
142, 86, 228, Rn, 35384, 410, 7621, 2, 1
141, 87, 228, Fr, 33282, 200, 7627, 1, 1
140, 88, 228, Ra, 28941.792, 2.434, 7642.421, 0.011, 0
139, 89, 228, Ac, 28895.981, 2.523, 7639.191, 0.011, 0
138, 90, 228, Th, 26772.188, 2.201, 7645.074, 0.010, 0
137, 91, 228, Pa, 28924.171, 4.400, 7632.204, 0.019, 0
136, 92, 228, U, 29224.699, 14.952, 7627.455, 0.066, 0
135, 93, 228, Np, 33701, 196, 7604, 1, 1
134, 94, 228, Pu, 36088.247, 32.485, 7590.489, 0.142, 0
142, 87, 229, Fr, 35816.157, 37.260, 7617.691, 0.163, 0
141, 88, 229, Ra, 32562.774, 18.709, 7628.482, 0.082, 0
140, 89, 229, Ac, 30753.502, 33.276, 7632.966, 0.145, 0
139, 90, 229, Th, 29586.514, 2.821, 7634.646, 0.012, 0
138, 91, 229, Pa, 29897.971, 2.749, 7629.869, 0.012, 0
137, 92, 229, U, 31210.582, 5.958, 7620.721, 0.026, 0
136, 93, 229, Np, 33779.521, 86.850, 7606.087, 0.379, 0
135, 94, 229, Pu, 37399.683, 51.323, 7586.862, 0.224, 0
143, 87, 230, Fr, 39598, 448, 7603, 2, 1
142, 88, 230, Ra, 34517.809, 12.109, 7621.907, 0.053, 0
141, 89, 230, Ac, 33807.809, 300.244, 7621.593, 1.305, 0
140, 90, 230, Th, 30863.976, 1.792, 7630.990, 0.008, 0
139, 91, 230, Pa, 32174.506, 3.277, 7621.891, 0.014, 0
138, 92, 230, U, 31614.706, 4.761, 7620.923, 0.021, 0
137, 93, 230, Np, 35236.181, 51.290, 7601.776, 0.223, 0
136, 94, 230, Pu, 36933.632, 15.096, 7590.994, 0.066, 0
144, 87, 231, Fr, 42328, 467, 7593, 2, 1
143, 88, 231, Ra, 38396, 298, 7607, 1, 1
142, 89, 231, Ac, 35917.278, 100.016, 7614.407, 0.433, 0
141, 90, 231, Th, 33817.278, 1.800, 7620.112, 0.008, 0
140, 91, 231, Pa, 33425.722, 2.257, 7618.420, 0.010, 0
139, 92, 231, U, 33807.368, 3.021, 7613.381, 0.013, 0
138, 93, 231, Np, 35625.068, 50.554, 7602.125, 0.219, 0
137, 94, 231, Pu, 38285.435, 26.432, 7587.222, 0.114, 0
136, 95, 231, Am, 42439, 298, 7566, 1, 1
145, 87, 232, Fr, 46363, 639, 7578, 3, 1
144, 88, 232, Ra, 40649, 280, 7599, 1, 1
143, 89, 232, Ac, 39148.307, 100.020, 7602.450, 0.431, 0
142, 90, 232, Th, 35448.307, 1.991, 7615.026, 0.009, 0
141, 91, 232, Pa, 35947.837, 7.748, 7609.501, 0.033, 0
140, 92, 232, U, 34610.734, 2.203, 7611.892, 0.010, 0
139, 93, 232, Np, 37361, 100, 7597, 0, 1
138, 94, 232, Pu, 38365.534, 18.086, 7588.963, 0.078, 0
137, 95, 232, Am, 43398, 298, 7564, 1, 1
145, 88, 233, Ra, 44767, 468, 7584, 2, 1
144, 89, 233, Ac, 41498, 298, 7594, 1, 1
143, 90, 233, Th, 38733.238, 1.993, 7602.886, 0.009, 0
142, 91, 233, Pa, 37490.098, 2.161, 7604.864, 0.009, 0
141, 92, 233, U, 36919.958, 2.705, 7603.953, 0.012, 0
140, 93, 233, Np, 37949.575, 50.948, 7596.176, 0.219, 0
139, 94, 233, Pu, 40051.797, 50.354, 7583.796, 0.216, 0
138, 95, 233, Am, 43173, 102, 7567, 0, 1
137, 96, 233, Cm, 47293.098, 71.652, 7546.002, 0.308, 0
146, 88, 234, Ra, 47230, 490, 7575, 2, 1
145, 89, 234, Ac, 45103, 401, 7581, 2, 1
144, 90, 234, Th, 40614.285, 3.500, 7596.849, 0.015, 0
143, 91, 234, Pa, 40341.197, 4.723, 7594.673, 0.020, 0
142, 92, 234, U, 38146.625, 1.827, 7600.708, 0.008, 0
