N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
81, 51, 132, Sb, -79635.282, 2.467, 8372.3, 4520, 0
80, 52, 132, Te, -85188.197, 3.486, 8408.4, 8590, 0
79, 53, 132, I, -85703.502, 4.065, 8406.4, 6280, 0
78, 54, 132, Xe, -89278.97451, 0.0050, 78427.6, 2290, 0
77, 55, 132, Cs, -87152.693, 1.036, 8405.5, 8780, 0
76, 56, 132, Ba, -88434.903, 1.053, 8409.3, 7470, 0
75, 57, 132, La, -83723.578, 36.359, 8367.7, 5590, 0
74, 58, 132, Ce, -82468.688, 20.407, 8352.3, 2230, 0
73, 59, 132, Pr, -75227.464, 28.876, 8291.5, 3770, 0
72, 60, 132, Nd, -71425.815, 24.205, 8256.8, 1040, 0
71, 61, 132, Pm, -61628, 149, 8177, 1, 0
70, 62, 132, Sm, -55140, 300, 8122, 2, 0
69, 63, 132, Eu, -42200, 400, 8018, 3, 0
86, 47, 133, Ag, -29080, 500, 8013, 4, 0
85, 48, 133, Cd, -44140, 200, 8121, 2, 0
84, 49, 133, In, -57690, 200, 8217, 2, 0
83, 50, 133, Sn, -70873.890, 1.904, 8310.0, 8900, 0
82, 51, 133, Sb, -78923.513, 3.128, 8364.7, 3020, 0
81, 52, 133, Te, -82937.133, 2.066, 8389.0, 2550, 0
80, 53, 133, I, -85857.302, 5.902, 8405.0, 9930, 0
79, 54, 133, Xe, -87643.583, 2.400, 8412.6, 4770, 0
78, 55, 133, Cs, -88070.943, 0.008, 8409.9, 7860, 0
77, 56, 133, Ba, -87553.512, 0.992, 8400.2, 0590, 0
76, 57, 133, La, -85494.392, 27.945, 8378.8, 4150, 0
75, 58, 133, Ce, -82418.223, 16.354, 8349.8, 3010, 0
74, 59, 133, Pr, -77937.591, 12.497, 8310.2, 5880, 0
73, 60, 133, Nd, -72332.380, 46.575, 8262.2, 3200, 0
72, 61, 133, Pm, -65407.653, 50.301, 8204.2, 8410, 0
71, 62, 133, Sm, -57231, 298, 8137, 2, 0
70, 63, 133, Eu, -47236, 298, 8056, 2, 0
69, 64, 133, Gd, -36060, 500, 7966, 4, 0
86, 48, 134, Cd, -39460, 300, 8086, 2, 0
85, 49, 134, In, -51970, 200, 8173, 1, 0
84, 50, 134, Sn, -66433.759, 3.167, 8275.1, 7190, 0
83, 51, 134, Sb, -74019.004, 3.074, 8325.9, 3980, 0
82, 52, 134, Te, -82533.752, 2.746, 8383.6, 4420, 0
81, 53, 134, I, -84043.440, 4.857, 8389.0, 7220, 0
80, 54, 134, Xe, -88125.83443, 0.0057, 78413.6, 9940, 0
79, 55, 134, Cs, -86891.165, 0.016, 8398.6, 4700, 0
78, 56, 134, Ba, -88950.002, 0.251, 8408.1, 7310, 0
77, 57, 134, La, -85218.659, 19.930, 8374.4, 8880, 0
76, 58, 134, Ce, -84832.898, 20.387, 8365.7, 7160, 0
75, 59, 134, Pr, -78528.000, 20.316, 8312.8, 8170, 0
74, 60, 134, Nd, -75646.443, 11.817, 8285.5, 3910, 0
73, 61, 134, Pm, -66763.908, 41.917, 8213.4, 1310, 0
72, 62, 134, Sm, -61376, 196, 8167, 1, 0
71, 63, 134, Eu, -49800, 300, 8075, 2, 0
70, 64, 134, Gd, -41530, 400, 8008, 3, 0
87, 48, 135, Cd, -32820, 400, 8036, 3, 0
86, 49, 135, In, -47110, 300, 8136, 2, 0
85, 50, 135, Sn, -60632.252, 3.074, 8230.6, 8770, 0
84, 51, 135, Sb, -69690.332, 2.640, 8291.9, 8940, 0
83, 52, 135, Te, -77728.790, 1.722, 8345.7, 3840, 0
82, 53, 135, I, -83779.180, 2.060, 8384.7, 6090, 0
81, 54, 135, Xe, -86413.365, 3.668, 8398.4, 7830, 0
80, 55, 135, Cs, -87581.956, 0.364, 8401.3, 3930, 0
79, 56, 135, Ba, -87850.655, 0.245, 8397.5, 3450, 0
78, 57, 135, La, -86643.458, 9.432, 8382.7, 9720, 0
77, 58, 135, Ce, -84616.308, 10.266, 8361.9, 8610, 0
76, 59, 135, Pr, -80935.872, 11.817, 8328.9, 2840, 0
75, 60, 135, Nd, -76213.620, 19.128, 8288.1, 5360, 0
74, 61, 135, Pm, -70062.329, 82.903, 8236.7, 9330, 0
73, 62, 135, Sm, -62857.222, 154.628, 8177.6, 2701, 0
72, 63, 135, Eu, -54148, 196, 8107, 1, 0
71, 64, 135, Gd, -44250, 400, 8028, 3, 0
70, 65, 135, Tb, -33053, 400, 7939, 3, 0
87, 49, 136, In, -40970, 300, 8091, 2, 0
86, 50, 136, Sn, -56170, 200, 8197, 1, 0
85, 51, 136, Sb, -64506.890, 5.830, 8252.2, 5330, 0
84, 52, 136, Te, -74425.279, 2.281, 8319.4, 3010, 0
83, 53, 136, I, -79545.225, 14.188, 8351.3, 2420, 0
82, 54, 136, Xe, -86429.170, 0.007, 8396.1, 8890, 0
81, 55, 136, Cs, -86338.855, 1.873, 8389.7, 7230, 0
80, 56, 136, Ba, -88887.079, 0.245, 8402.7, 5660, 0
79, 57, 136, La, -86037.488, 53.171, 8376.0, 5120, 0
78, 58, 136, Ce, -86508.550, 0.324, 8373.7, 6240, 0
77, 59, 136, Pr, -81340.421, 11.455, 8330.0, 0890, 0
76, 60, 136, Nd, -79199.297, 11.817, 8308.5, 1270, 0
75, 61, 136, Pm, -71169.923, 69.073, 8243.7, 2070, 0
74, 62, 136, Sm, -66810.899, 12.497, 8205.9, 1650, 0
73, 63, 136, Eu, -56244, 196, 8122, 1, 0
72, 64, 136, Gd, -49090, 298, 8064, 2, 0
71, 65, 136, Tb, -35900, 500, 7961, 4, 0
88, 49, 137, In, -35830, 400, 8053, 3, 0
87, 50, 137, Sn, -50150, 300, 8152, 2, 0
86, 51, 137, Sb, -60060.392, 52.164, 8218.4, 7640, 0
85, 52, 137, Te, -69303.762, 2.100, 8280.2, 3570, 0
84, 53, 137, I, -76356.268, 8.383, 8326.0, 0330, 0
83, 54, 137, Xe, -82383.414, 0.104, 8364.2, 8650, 0
82, 55, 137, Cs, -86545.772, 0.302, 8388.9, 5810, 0
81, 56, 137, Ba, -87721.401, 0.248, 8391.8, 2880, 0
80, 57, 137, La, -87140.865, 1.640, 8381.8, 8070, 0
79, 58, 137, Ce, -85918.765, 0.360, 8367.2, 4970, 0
78, 59, 137, Pr, -83201.814, 8.135, 8341.7, 0740, 0
77, 60, 137, Nd, -79583.969, 11.725, 8309.5, 8920, 0
76, 61, 137, Pm, -74072.858, 13.041, 8263.6, 5160, 0
75, 62, 137, Sm, -67991.655, 28.614, 8213.5, 5270, 0
74, 63, 137, Eu, -60145.904, 4.378, 8150.5, 7380, 0
73, 64, 137, Gd, -51214, 298, 8080, 2, 0
72, 65, 137, Tb, -40967, 401, 7999, 3, 0
88, 50, 138, Sn, -45510, 400, 8118, 3, 0
87, 51, 138, Sb, -54650, 300, 8178, 2, 0
86, 52, 138, Te, -65695.995, 3.787, 8252.5, 7860, 0
85, 53, 138, I, -71979.910, 5.962, 8292.4, 4500, 0
84, 54, 138, Xe, -79972.244, 2.804, 8344.6, 9130, 0
83, 55, 138, Cs, -82887.028, 9.158, 8360.1, 4370, 0
82, 56, 138, Ba, -88261.806, 0.249, 8393.4, 2220, 0
81, 57, 138, La, -86513.408, 0.416, 8375.0, 8350, 0
80, 58, 138, Ce, -87565.867, 0.499, 8377.0, 4080, 0
79, 59, 138, Pr, -83128.867, 10.012, 8339.2, 1950, 0
78, 60, 138, Nd, -82017.182, 11.603, 8325.4, 9460, 0
77, 61, 138, Pm, -74914.370, 11.603, 8268.3, 5580, 0
76, 62, 138, Sm, -71497.772, 11.817, 8237.9, 2860, 0
75, 63, 138, Eu, -61749.676, 27.945, 8161.6, 2110, 0
74, 64, 138, Gd, -55660, 200, 8112, 1, 0
73, 65, 138, Tb, -43600, 300, 8019, 2, 0
72, 66, 138, Dy, -34931, 503, 7950, 4, 0
89, 50, 139, Sn, -39310, 400, 8073, 3, 0
88, 51, 139, Sb, -50050, 400, 8144, 3, 0
87, 52, 139, Te, -60205.080, 3.540, 8211.7, 7160, 0
86, 53, 139, I, -68470.964, 4.005, 8265.6, 1000, 0
85, 54, 139, Xe, -75644.586, 2.142, 8311.5, 9040, 0
84, 55, 139, Cs, -80701.088, 3.134, 8342.3, 3970, 0
83, 56, 139, Ba, -84913.918, 0.253, 8367.0, 1940, 0
82, 57, 139, La, -87222.381, 0.607, 8377.9, 9870, 0
81, 58, 139, Ce, -86957.741, 2.089, 8370.4, 6640, 0
80, 59, 139, Pr, -84828.652, 3.649, 8349.5, 2080, 0
79, 60, 139, Nd, -82016.930, 27.521, 8323.6, 6420, 0
78, 61, 139, Pm, -77501.028, 13.588, 8285.5, 4730, 0
77, 62, 139, Sm, -72380.229, 10.884, 8243.0, 7860, 0
76, 63, 139, Eu, -65398.051, 13.151, 8187.2, 1870, 0
75, 64, 139, Gd, -57632, 196, 8126, 1, 0
74, 65, 139, Tb, -48130, 298, 8052, 2, 0
73, 66, 139, Dy, -37700, 500, 7971, 4, 0
90, 50, 140, Sn, -34490, 300, 8038, 2, 0
89, 51, 140, Sb, -44390, 600, 8103, 4, 0
88, 52, 140, Te, -56367.449, 14.377, 8183.3, 5670, 0
87, 53, 140, I, -63606.223, 12.109, 8229.4, 7400, 0
86, 54, 140, Xe, -72986.461, 2.329, 8290.8, 8750, 0
85, 55, 140, Cs, -77049.738, 8.199, 8314.3, 2270, 0
84, 56, 140, Ba, -83267.905, 7.900, 8353.1, 5000, 0
83, 57, 140, La, -84312.059, 0.607, 8355.0, 2010, 0
82, 58, 140, Ce, -88074.227, 1.313, 8376.3, 0450, 0
81, 59, 140, Pr, -84686.227, 6.142, 8346.5, 1630, 0
80, 60, 140, Nd, -84257.246, 3.260, 8337.8, 6400, 0
79, 61, 140, Pm, -78212.046, 24.220, 8289.0, 9580, 0
78, 62, 140, Sm, -75455.945, 12.497, 8263.8, 2110, 0
77, 63, 140, Eu, -66985.945, 51.538, 8197.7, 3300, 0
76, 64, 140, Gd, -61782.278, 27.945, 8154.9, 7570, 0
75, 65, 140, Tb, -50482.278, 800.488, 8068.6, 7325, 0
74, 66, 140, Dy, -42830, 401, 8008, 3, 0
73, 67, 140, Ho, -29317, 500, 7906, 4, 0
90, 51, 141, Sb, -39540, 500, 8069, 4, 0
89, 52, 141, Te, -50670, 400, 8142, 3, 0
88, 53, 141, I, -59926.666, 15.835, 8202.2, 5620, 0
87, 54, 141, Xe, -68197.309, 2.888, 8255.3, 6470, 0
86, 55, 141, Cs, -74477.351, 9.195, 8294.3, 5540, 0
85, 56, 141, Ba, -79732.492, 5.318, 8326.0, 7740, 0
84, 57, 141, La, -82929.844, 4.127, 8343.2, 0500, 0
83, 58, 141, Ce, -85431.058, 1.315, 8355.3, 9560, 0
82, 59, 141, Pr, -86014.533, 1.498, 8353.9, 8520, 0
81, 60, 141, Nd, -84191.520, 3.183, 8335.5, 0740, 0
80, 61, 141, Pm, -80522.932, 13.972, 8303.9, 4050, 0
79, 62, 141, Sm, -75933.959, 8.535, 8265.8, 4600, 0
78, 63, 141, Eu, -69925.647, 12.639, 8217.6, 8530, 0
77, 64, 141, Gd, -63224.231, 19.760, 8164.6, 0900, 0
76, 65, 141, Tb, -54540.843, 105.259, 8097.4, 7610, 0
75, 66, 141, Dy, -45382, 298, 8027, 2, 0
74, 67, 141, Ho, -34364, 401, 7943, 3, 0
91, 51, 142, Sb, -33610, 300, 8027, 2, 0
90, 52, 142, Te, -46550, 500, 8113, 4, 0
89, 53, 142, I, -54802.969, 4.937, 8165.2, 5170, 0
88, 54, 142, Xe, -65229.648, 2.701, 8233.1, 6950, 0
87, 55, 142, Cs, -70514.556, 7.067, 8264.8, 7770, 0
86, 56, 142, Ba, -77842.257, 5.920, 8310.9, 7180, 0
85, 57, 142, La, -80023.950, 6.286, 8320.8, 2630, 0
84, 58, 142, Ce, -84532.896, 2.443, 8347.0, 7000, 0
83, 59, 142, Pr, -83786.367, 1.498, 8336.3, 0320, 0
82, 60, 142, Nd, -85950.055, 1.256, 8346.0, 3100, 0
81, 61, 142, Pm, -81141.536, 23.596, 8306.6, 5870, 0
80, 62, 142, Sm, -78981.930, 1.866, 8285.9, 4070, 0
79, 63, 142, Eu, -71308.930, 30.058, 8226.3, 9600, 0
78, 64, 142, Gd, -66959.522, 27.945, 8190.2, 5690, 0
77, 65, 142, Tb, -56559.522, 700.558, 8111.5, 0804, 0
76, 66, 142, Dy, -50120, 729, 8061, 5, 0
75, 67, 142, Ho, -37250, 401, 7965, 3, 0
74, 68, 142, Er, -27930, 500, 7893, 4, 0
91, 52, 143, Te, -40530, 500, 8070, 3, 0
90, 53, 143, I, -50790, 200, 8137, 1, 0
89, 54, 143, Xe, -60202.882, 4.657, 8196.8, 8550, 0
88, 55, 143, Cs, -67675.519, 7.573, 8243.6, 7070, 0
87, 56, 143, Ba, -73937.205, 6.756, 8281.9, 8780, 0
86, 57, 143, La, -78171.467, 7.329, 8306.1, 2710, 0
85, 58, 143, Ce, -81606.378, 2.442, 8324.6, 7650, 0
84, 59, 143, Pr, -83068.200, 1.816, 8329.4, 2800, 0
83, 60, 143, Nd, -84002.310, 1.255, 8330.4, 8930, 0
82, 61, 143, Pm, -82960.664, 2.944, 8317.7, 3410, 0
81, 62, 143, Sm, -79517.135, 2.750, 8288.1, 8250, 0
80, 63, 143, Eu, -74241.311, 10.986, 8245.8, 1770, 0
79, 64, 143, Gd, -68231.311, 200.301, 8198.3, 1881, 0
78, 65, 143, Tb, -60419.192, 51.232, 8138.2, 1760, 0
77, 66, 143, Dy, -52168.949, 13.041, 8075.0, 5270, 0
76, 67, 143, Ho, -42048, 298, 7999, 2, 0
75, 68, 143, Er, -31160, 400, 7917, 3, 0
92, 52, 144, Te, -36220, 300, 8040, 2, 0
91, 53, 144, I, -45330, 400, 8098, 3, 0
90, 54, 144, Xe, -56872.301, 5.310, 8172.8, 8450, 0
89, 55, 144, Cs, -63271.362, 20.132, 8211.8, 8940, 0
88, 56, 144, Ba, -71767.130, 7.136, 8265.4, 5490, 0
87, 57, 144, La, -74849.660, 12.937, 8281.4, 2830, 0
86, 58, 144, Ce, -80431.942, 2.833, 8314.7, 6120, 0
85, 59, 144, Pr, -80750.588, 2.708, 8311.5, 4110, 0
84, 60, 144, Nd, -83748.028, 1.255, 8326.9, 2370, 0
83, 61, 144, Pm, -81416.116, 2.912, 8305.2, 9690, 0
82, 62, 144, Sm, -81965.626, 1.459, 8303.6, 8000, 0
81, 63, 144, Eu, -75619.175, 10.787, 8254.1, 7440, 0
80, 64, 144, Gd, -71759.511, 27.945, 8221.9, 3820, 0
79, 65, 144, Tb, -62368.188, 27.945, 8151.2, 8770, 0
78, 66, 144, Dy, -56570.091, 7.173, 8105.5, 9020, 0
77, 67, 144, Ho, -44609.521, 8.477, 8017.0, 9770, 0
76, 68, 144, Er, -36608, 196, 7956, 1, 0
75, 69, 144, Tm, -22159, 400, 7850, 3, 0
93, 52, 145, Te, -30010, 300, 7998, 2, 0
92, 53, 145, I, -41130, 500, 8069, 3, 0
91, 54, 145, Xe, -51493.337, 11.178, 8135.0, 8770, 0
90, 55, 145, Cs, -60054.424, 9.067, 8188.7, 3420, 0
89, 56, 145, Ba, -67516.183, 8.477, 8234.7, 9910, 0
88, 57, 145, La, -72835.325, 12.269, 8266.0, 8730, 0
87, 58, 145, Ce, -77067.059, 33.900, 8289.8, 7620, 0
86, 59, 145, Pr, -79625.990, 7.149, 8302.1, 2850, 0
85, 60, 145, Nd, -81432.004, 1.271, 8309.1, 8830, 0
84, 61, 145, Pm, -81267.506, 2.805, 8302.6, 5830, 0
83, 62, 145, Sm, -80651.407, 1.485, 8293.0, 1390, 0
82, 63, 145, Eu, -77991.524, 3.060, 8269.2, 7440, 0
81, 64, 145, Gd, -72926.626, 19.716, 8228.9, 4850, 0
80, 65, 145, Tb, -66399.693, 110.896, 8178.5, 3970, 0
79, 66, 145, Dy, -58242.607, 6.520, 8116.8, 8840, 0
78, 67, 145, Ho, -49120.113, 7.452, 8048.5, 7920, 0
77, 68, 145, Er, -39240, 200, 7975, 1, 0
76, 69, 145, Tm, -27583, 196, 7889, 1, 0
93, 53, 146, I, -35540, 300, 8031, 2, 0
92, 54, 146, Xe, -47954.950, 24.219, 8110.4, 1540, 0
91, 55, 146, Cs, -55310.380, 2.893, 8155.4, 3650, 0
90, 56, 146, Ba, -64866.269, 1.770, 8215.5, 2930, 0
89, 57, 146, La, -69221.174, 1.675, 8239.9, 9880, 0
88, 58, 146, Ce, -75625.868, 14.665, 8278.5, 0810, 0
87, 59, 146, Pr, -76673.486, 34.356, 8280.3, 2500, 0
86, 60, 146, Nd, -80925.916, 1.273, 8304.0, 9270, 0
85, 61, 146, Pm, -79454.360, 4.275, 8288.6, 5500, 0
84, 62, 146, Sm, -80996.360, 3.045, 8293.8, 5810, 0
83, 63, 146, Eu, -77117.603, 6.009, 8261.9, 3270, 0
82, 64, 146, Gd, -76085.823, 4.076, 8249.5, 0720, 0
81, 65, 146, Tb, -67763.644, 44.860, 8187.1, 4740, 0
80, 66, 146, Dy, -62554.928, 6.695, 8146.1, 1280, 0
79, 67, 146, Ho, -51238.227, 6.587, 8063.2, 4260, 0
78, 68, 146, Er, -44322.019, 6.705, 8010.5, 1270, 0
77, 69, 146, Tm, -31055, 200, 7914, 1, 0
94, 53, 147, I, -31200, 300, 8001, 2, 0
93, 54, 147, Xe, -42400, 200, 8072, 1, 0
92, 55, 147, Cs, -51920.073, 8.383, 8131.8, 0100, 0
91, 56, 147, Ba, -60264.036, 19.748, 8183.2, 4050, 0
90, 57, 147, La, -66678.397, 10.712, 8221.5, 5360, 0
89, 58, 147, Ce, -72013.902, 8.580, 8252.5, 2740, 0
88, 59, 147, Pr, -75444.093, 15.855, 8270.5, 4000, 0
87, 60, 147, Nd, -78146.794, 1.275, 8283.6, 0360, 0
86, 61, 147, Pm, -79041.984, 1.288, 8284.3, 7120, 0
85, 62, 147, Sm, -79266.048, 1.262, 8280.5, 7340, 0
84, 63, 147, Eu, -77544.611, 2.569, 8263.5, 4090, 0
83, 64, 147, Gd, -75356.928, 1.887, 8243.3, 3660, 0
82, 65, 147, Tb, -70742.674, 8.096, 8206.6, 2500, 0
81, 66, 147, Dy, -64196.047, 8.849, 8156.7, 6800, 0
80, 67, 147, Ho, -55757.101, 5.001, 8094.0, 3810, 0
79, 68, 147, Er, -46607.814, 38.191, 8026.4, 7600, 0
78, 69, 147, Tm, -35974.407, 6.839, 7948.8, 1780, 0
94, 54, 148, Xe, -38650, 300, 8047, 2, 0
93, 55, 148, Cs, -46910.950, 13.041, 8097.5, 4690, 0
92, 56, 148, Ba, -57544.911, 1.490, 8164.1, 1180, 0
91, 57, 148, La, -62708.742, 19.468, 8193.7, 1650, 0
90, 58, 148, Ce, -70398.424, 11.195, 8240.3, 8760, 0
89, 59, 148, Pr, -72535.452, 15.041, 8249.5, 4090, 0
88, 60, 148, Nd, -77408.066, 2.053, 8277.1, 7780, 0
87, 61, 148, Pm, -76865.877, 5.690, 8268.2, 2830, 0
86, 62, 148, Sm, -79336.067, 1.246, 8279.6, 3260, 0
85, 63, 148, Eu, -76297.482, 9.961, 8253.8, 1550, 0
84, 64, 148, Gd, -76269.419, 1.460, 8248.3, 3980, 0
83, 65, 148, Tb, -70536.947, 12.463, 8204.3, 2070, 0
82, 66, 148, Dy, -67859.397, 8.724, 8180.9, 4300, 0
81, 67, 148, Ho, -57991.166, 83.834, 8108.9, 7970, 0
80, 68, 148, Er, -51478.997, 10.246, 8059.6, 9240, 0
79, 69, 148, Tm, -38765.034, 10.246, 7968.5, 0110, 0
78, 70, 148, Yb, -30230, 400, 7906, 3, 0
95, 54, 149, Xe, -33000, 300, 8009, 2, 0
94, 55, 149, Cs, -43300, 400, 8073, 3, 0
93, 56, 149, Ba, -52830.620, 2.515, 8131.8, 4950, 0
92, 57, 149, La, -60219.921, 200.262, 8176.1, 9151, 0
91, 58, 149, Ce, -66669.921, 10.246, 8214.2, 2940, 0
90, 59, 149, Pr, -71039.373, 9.874, 8238.3, 0400, 0
89, 60, 149, Nd, -74375.535, 2.054, 8255.4, 4370, 0
88, 61, 149, Pm, -76064.404, 2.184, 8261.5, 2770, 0
87, 62, 149, Sm, -77135.898, 1.157, 8263.4, 6830, 0
86, 63, 149, Eu, -76441.317, 3.903, 8253.5, 5600, 0
85, 64, 149, Gd, -75127.173, 3.310, 8239.4, 8560, 0
84, 65, 149, Tb, -71488.639, 3.629, 8209.8, 1530, 0
83, 66, 149, Dy, -67693.990, 9.183, 8179.0, 9720, 0
82, 67, 149, Ho, -61645.854, 11.985, 8133.2, 5500, 0
81, 68, 149, Er, -53741.621, 27.945, 8074.9, 5580, 0
80, 69, 149, Tm, -43940, 200, 8004, 1, 0
79, 70, 149, Yb, -33330, 300, 7927, 2, 0
96, 54, 150, Xe, -28990, 300, 7983, 2, 0
95, 55, 150, Cs, -38170, 400, 8039, 3, 0
94, 56, 150, Ba, -49889.799, 5.682, 8111.8, 4050, 0
93, 57, 150, La, -56311.147, 2.515, 8149.4, 3390, 0
92, 58, 150, Ce, -64846.863, 11.697, 8201.1, 2300, 0
91, 59, 150, Pr, -68300.509, 9.015, 8218.9, 3160, 0
90, 60, 150, Nd, -73679.951, 1.129, 8249.5, 7890, 0
89, 61, 150, Pm, -73597.336, 20.031, 8243.8, 1250, 0
88, 62, 150, Sm, -77051.336, 1.112, 8261.6, 2350, 0
87, 63, 150, Eu, -74792.369, 6.231, 8241.3, 4810, 0
86, 64, 150, Gd, -75764.051, 6.055, 8242.6, 1030, 0
85, 65, 150, Tb, -71105.789, 7.371, 8206.3, 3960, 0
84, 66, 150, Dy, -69309.618, 4.319, 8189.1, 4950, 0
83, 67, 150, Ho, -61945.892, 14.168, 8134.8, 4230, 0
82, 68, 150, Er, -57831.323, 17.194, 8102.1, 9620, 0
81, 69, 150, Tm, -46491, 196, 8021, 1, 0
80, 70, 150, Yb, -38830, 300, 7965, 2, 0
79, 71, 150, Lu, -24771, 300, 7866, 2, 0
96, 55, 151, Cs, -34280, 500, 8013, 3, 0
95, 56, 151, Ba, -44940, 400, 8079, 3, 0
94, 57, 151, La, -53310.339, 435.473, 8129.0, 4362, 0
93, 58, 151, Ce, -61225.058, 17.698, 8176.2, 7790, 0
92, 59, 151, Pr, -66779.681, 11.650, 8207.8, 8240, 0
91, 60, 151, Nd, -70943.183, 1.133, 8230.2, 7410, 0
90, 61, 151, Pm, -73386.260, 4.611, 8241.2, 7230, 0
89, 62, 151, Sm, -74576.480, 1.110, 8243.9, 7350, 0
88, 63, 151, Eu, -74653.098, 1.166, 8239.2, 9980, 0
87, 64, 151, Gd, -74188.920, 2.993, 8231.0, 4460, 0
86, 65, 151, Tb, -71623.541, 4.094, 8208.8, 7430, 0
85, 66, 151, Dy, -68752.388, 3.247, 8184.6, 7890, 0
84, 67, 151, Ho, -63622.746, 8.298, 8145.5, 2670, 0
83, 68, 151, Er, -58266.290, 16.470, 8104.8, 7230, 0
82, 69, 151, Tm, -50771.613, 19.375, 8050.0, 5760, 0
81, 70, 151, Yb, -41542.352, 300.492, 7983.7, 5561, 0
80, 71, 151, Lu, -30300, 300, 7904, 2, 0
97, 55, 152, Cs, -29130, 500, 7980, 3, 0
96, 56, 152, Ba, -41610, 400, 8057, 3, 0
95, 57, 152, La, -49290, 300, 8102, 2, 0
94, 58, 152, Ce, -58980, 200, 8161, 1, 0
93, 59, 152, Pr, -63758.070, 18.537, 8187.1, 0490, 0
92, 60, 152, Nd, -70149.663, 24.476, 8224.0, 0780, 0
91, 61, 152, Pm, -71254.468, 25.904, 8226.1, 2930, 0
90, 62, 152, Sm, -74762.977, 1.016, 8244.0, 6450, 0
89, 63, 152, Eu, -72888.500, 1.166, 8226.5, 8540, 0
88, 64, 152, Gd, -74707.304, 1.007, 8233.4, 0420, 0
87, 65, 152, Tb, -70717.304, 40.013, 8202.0, 0720, 0
86, 66, 152, Dy, -70117.963, 4.593, 8192.9, 1710, 0
85, 67, 152, Ho, -63604.636, 12.528, 8144.9, 1930, 0
84, 68, 152, Er, -60500.218, 8.830, 8119.3, 4850, 0
83, 69, 152, Tm, -51720.279, 54.027, 8056.4, 3870, 0
82, 70, 152, Yb, -46270.386, 149.708, 8015.4, 3710, 0
81, 71, 152, Lu, -33422, 196, 7926, 1, 0
97, 56, 153, Ba, -36470, 400, 8023, 3, 0
96, 57, 153, La, -46060, 300, 8081, 2, 0
95, 58, 153, Ce, -54910, 200, 8134, 1, 0
94, 59, 153, Pr, -61568.490, 11.882, 8172.0, 3710, 0
93, 60, 153, Nd, -67330.380, 2.747, 8204.5, 8320, 0
92, 61, 153, Pm, -70648.003, 9.063, 8221.1, 5360, 0
91, 62, 153, Sm, -72560.059, 1.025, 8228.5, 3730, 0
90, 63, 153, Eu, -73367.466, 1.171, 8228.7, 0110, 0
89, 64, 153, Gd, -72882.944, 1.002, 8220.4, 2090, 0
88, 65, 153, Tb, -71313.610, 3.947, 8205.0, 5040, 0
87, 66, 153, Dy, -69143.197, 4.001, 8185.7, 5140, 0
86, 67, 153, Ho, -65012.074, 5.066, 8153.6, 3720, 0
85, 68, 153, Er, -60466.682, 9.285, 8118.8, 1540, 0
84, 69, 153, Tm, -53972.610, 11.979, 8071.2, 5710, 0
83, 70, 153, Yb, -47160, 200, 8022, 1, 0
82, 71, 153, Lu, -38375.462, 150.017, 7959.0, 8820, 0
81, 72, 153, Hf, -27300, 300, 7882, 2, 0
98, 56, 154, Ba, -32920, 500, 8001, 3, 0
97, 57, 154, La, -41530, 300, 8051, 2, 0
96, 58, 154, Ce, -52220, 200, 8116, 1, 0
95, 59, 154, Pr, -57859.602, 100.005, 8147.2, 9940, 0
94, 60, 154, Nd, -65579.602, 1.025, 8192.3, 4910, 0
93, 61, 154, Pm, -68266.602, 25.021, 8204.7, 1700, 0
92, 62, 154, Sm, -72455.564, 1.305, 8226.8, 3790, 0
91, 63, 154, Eu, -71738.367, 1.188, 8217.1, 0060, 0
90, 64, 154, Gd, -73706.358, 0.994, 8224.7, 9960, 0
89, 65, 154, Tb, -70156.707, 45.309, 8196.6, 6970, 0
88, 66, 154, Dy, -70394.015, 7.431, 8193.1, 3050, 0
87, 67, 154, Ho, -64639.378, 8.216, 8150.6, 8250, 0
86, 68, 154, Er, -62604.974, 4.961, 8132.3, 9190, 0
85, 69, 154, Tm, -54427.142, 14.412, 8074.2, 0900, 0
84, 70, 154, Yb, -49932.093, 17.281, 8039.9, 4020, 0
83, 71, 154, Lu, -39667, 201, 7968, 1, 0
82, 72, 154, Hf, -32730, 300, 7918, 2, 0
98, 57, 155, La, -37930, 400, 8028, 3, 0
97, 58, 155, Ce, -47780, 300, 8087, 2, 0
96, 59, 155, Pr, -55415.335, 17.198, 8131.0, 3980, 0
95, 60, 155, Nd, -62283.796, 9.154, 8170.3, 0500, 0
94, 61, 155, Pm, -66940.006, 4.719, 8195.2, 9770, 0
93, 62, 155, Sm, -70191.206, 1.332, 8211.2, 2580, 0
92, 63, 155, Eu, -71818.337, 1.252, 8216.6, 7600, 0
91, 64, 155, Gd, -72070.298, 0.983, 8213.2, 5410, 0
90, 65, 155, Tb, -71250.439, 9.830, 8202.9, 1730, 0
89, 66, 155, Dy, -69155.939, 9.645, 8184.3, 5700, 0
88, 67, 155, Ho, -66039.799, 17.470, 8159.2, 0550, 0
87, 68, 155, Er, -62209.172, 6.074, 8129.4, 4440, 0
86, 69, 155, Tm, -56625.921, 9.921, 8088.3, 7600, 0
85, 70, 155, Yb, -50502.614, 16.600, 8043.8, 2340, 0
84, 71, 155, Lu, -42545.056, 19.245, 7987.4, 3690, 0
